id,author,title,dynasty,genre,lines,line_char_counts,meter_pattern,total_lines,total_chars,is_regular,regular_meter,poem_type
,晁补之,惜分飞,宋代,词,山水光|中清无暑|是我消|魂别处|只有|多情雨|会人深|意留人住|不见梅|花来已暮|未见荷|花又去|图画|他年覰|断肠千|古苕溪路,"3,4,3,3,2,3,3,4,3,4,3,3,2,3,3,4","3,4,3,3,2,3,3,4,3,4,3,3,2,3,3,4",16,50,False,,词
,晁补之,惜分飞,宋代,词,消暑楼|前双溪市|尽住水|晶宫里|人共|荷花丽|更无一|点尘埃气|不会史|君匆匆至|又作匆|匆去计|谁解|连红袂|大家都|把兰舟系,"3,4,3,3,2,3,3,4,3,4,3,3,2,3,3,4","3,4,3,3,2,3,3,4,3,4,3,3,2,3,3,4",16,50,False,,词
,晁补之,离亭宴,宋代,词,忆向吴|兴假守|双溪四|垂高柳|仪凤桥边兰舟|过映水雕甍华牖|烛下小红妆|争看史君归后|携手松|亭难又|题诗水|轩依旧|多少绿荷相倚|恨背立西风回首|怅望采莲人|烟波万重吴岫,"3,3,3,3,6,7,5,6,3,3,3,3,6,7,5,6","3,3,3,3,6,7,5,6,3,3,3,3,6,7,5,6",16,72,False,,词
,晁补之,满庭芳,宋代,词,欲买庐山山前三|亩小桥横过松间|变名吴市|谁认旧容颜|最好栖贤峡外|应自此都隔尘寰|人稀到壶中化|国光景更堪闲|无心求至道柴|门闭了饱睡甘飡|幸儿成孙|长为扫家山|若问它年归去|蓦地也双桨来还|愁难舍清风万|壑高处正跻攀,"7,7,4,5,6,7,6,6,6,7,4,5,6,7,6,6","7,7,4,5,6,7,6,6,6,7,4,5,6,7,6,6",16,95,False,,词
,晁补之,满庭芳,宋代,词,闲说秋来乘槎心|懒梦回三岛波间|便思黄帽|同我老山颜|上界仙人官府|何似我萧散尘寰|云无止流泉自|急此意本来闲|寂寥松桂圃陪|君好语亦可望飡|况琼枝玉|蕊秀满春山|若问幽栖何意|莫道是飞鸟知还|无言处孙登半|岭高韵更难攀,"7,7,4,5,6,7,6,6,6,7,4,5,6,7,6,6","7,7,4,5,6,7,6,6,6,7,4,5,6,7,6,6",16,95,False,,词
,晁补之,满庭芳,宋代,词,归去来兮名山何|处梦中庐阜嵯峨|二林深处|幽士往来多|自画远公莲社|教儿诵李白长歌|如重到丹崖翠|户琼草秀金坡|生绡双幅上诸|贤中屦文彩天梭|社中客禅|心古井无波|我似渊明逃社|怡颜盼百尺庭柯|牛闲放溪童任|懒吾已废鞭蓑,"7,7,4,5,6,7,6,6,6,7,4,5,6,7,6,6","7,7,4,5,6,7,6,6,6,7,4,5,6,7,6,6",16,95,False,,词
,晁补之,尾犯,宋代,词,庐山|小隐|渐年来疏|懒浸浓归兴|彩桥飞过深溪|地底奔雷馀韵|香炉照日望|处与青霄近|想群仙呼我应|远怪来须丝垂镜|海上云|车回轫|少姑传|金母信|森翠裾琼佩落|日初霞纷纭相映|谁见|壶中景|花洞里|杳然渔艇|别是个潇洒乾|坤世情尘土休问,"2,2,4,5,6,6,5,5,6,7,3,3,3,3,6,7,2,3,3,4,6,7","2,2,4,5,6,6,5,5,6,7,3,3,3,3,6,7,2,3,3,4,6,7",22,98,False,,词
,晁补之,尉迟杯,宋代,词,去|年时|正愁绝过|却红杏飞|沈吟杏|子青时|追悔负|好花枝|今年又春到傍|小阑日日数花期|花有信人却无|凭故教芳意迟迟|及至待|得融怡|未攀条拈|蕊已叹春归|怎得春如天不老|更教花与月相随|都将命拼与酬花|似岘山落日客犹迷|尽归路拍手拦|街笑人沈醉如泥,"1,2,4,4,3,3,3,3,6,7,6,7,3,3,4,5,7,7,7,8,6,7","1,2,4,4,3,3,3,3,6,7,6,7,3,3,4,5,7,7,7,8,6,7",22,106,False,,词
,晁补之,八六子,宋代,词,喜|秋晴|淡云萦缕天|高群雁南征|正露冷初减兰红风紧|潜雕柳翠愁人漏长梦惊|重阳景|物凄清|渐老何时无事|当歌好在多情|暗自想朱颜并游同|醉官名缰锁世路蓬萍|难相见赖有黄花|满把从教渌酒深倾|醉|休醒|醒来旧|愁旋生,"1,2,5,5,9,10,3,3,6,6,8,9,7,8,1,2,3,3","1,2,5,5,9,10,3,3,6,6,8,9,7,8,1,2,3,3",18,91,False,,词
,晁补之,临江仙,宋代,词,尽说彭门新半|刾昆吾剸玉如泥|功名馀|事不须为|才情诗里见|风味酒边知|好在阿咸同老|也青云往岁心期|千锺百|首兴来时|伯伦从妇劝|元亮信儿痴,"6,7,3,4,5,5,6,7,3,4,5,5","6,7,3,4,5,5,6,7,3,4,5,5",12,60,False,,词
,晁补之,临江仙,宋代,词,十岁儿曹同砚|席华裾织翠如葱|一生心|事醉吟中|相逢俱白首|无语对西风|莫道尊前情调|减衰颜得酒能红|可怜此|会意无穷|夜阑人总睡|独绕菊花丛,"6,7,3,4,5,5,6,7,3,4,5,5","6,7,3,4,5,5,6,7,3,4,5,5",12,60,False,,词
,晁补之,蓦山溪,宋代,词,谯园幽古|烟锁前朝桧|摇落枣红时满|园空几株苍翠|史君才誉|金殿握兰人|将风调改荒|凉便是嬉游地|刘郎莫问|去后桃花事|司马更堪怜掩|金觞琵琶催泪|愁来|不醉|不醉奈愁何汝南周|东阳沈劝我如何醉,"4,5,6,6,4,5,5,6,4,5,6,6,2,2,8,8","4,5,6,6,4,5,5,6,4,5,6,6,2,2,8,8",16,82,False,,词
,晁补之,蓦山溪,宋代,词,金樽玉酒|佳味名仙桧|恐是九龙泉堪|一饮霜毛却翠|何须说此只但饮陶陶灯|光底百花春自是仙家地|星郎早贵|惯见风流事|留我不须归倒|尊空烛堆红泪|飞凫令尹才调更翩翩休|吊古枉伤神有兴来同醉,"4,5,6,6,10,10,4,5,6,6,10,10","4,5,6,6,10,10,4,5,6,6,10,10",12,82,False,,词
,晁补之,蓦山溪,宋代,词,兰台仙史|好在多情否|不寄一行书过|西风飞鸿去后|功名心事千载与君同只|狂饮只狂吟绿鬓殊非旧|山歌村馆|愁醉浔阳叟|且借两州春看|一曲樽前舞袖|古来毕竟何处是功名不|同饮不同吟也劝时开口,"4,5,6,6,10,10,4,5,6,6,10,10","4,5,6,6,10,10,4,5,6,6,10,10",12,82,False,,词
,晁补之,蓦山溪,宋代,词,扬州全盛|往事今何处|帆锦两明珠罥|蔷薇月中嬉语|朱衣白面公子|似神仙登云屿|临|烟渚|狂醉|成怀古|兰舟归后|谁与春为主|吟笑我重来倚|琼花东风日暮|吴霜点鬓流落|共天涯竹西路|高|阳侣|魂梦|应相遇,"4,5,6,6,6,6,1,2,2,3,4,5,6,6,6,6,1,2,2,3","4,5,6,6,6,6,1,2,2,3,4,5,6,6,6,6,1,2,2,3",20,82,False,,词
,晁补之,忆秦娥,宋代,词,牵|人意|高堂照|碧临烟水|清|秋至|东山时伴|谢公携妓|黄菊虽|残堪泛蚁|乍寒犹|有重阳味|应|相记|坐中少个|孟嘉狂醉,"1,2,3,4,1,2,4,4,3,4,3,4,1,2,4,4","1,2,3,4,1,2,4,4,3,4,3,4,1,2,4,4",16,46,False,,词
,晁补之,好事近,宋代,词,丝管闹南湖|湖上醉游时晚|独看小桥官|柳泪无言偷满|坐中谁唱解愁|辞红妆劝金盏|物是奈人非|是负东风心眼,"5,6,5,6,6,6,5,6","5,6,5,6,6,6,5,6",8,45,False,,词
,晁补之,阮郎归,宋代,词,西城北|渚旧追随|荒台|今是非|白苹无|主绿蒲迷|停舟|忆旧时|双鸭戏|乱鸥飞|人家|烟雨西|不成携|手折芳菲|兰绕|惆怅归,"3,4,2,3,3,4,2,3,3,3,2,3,3,4,2,3","3,4,2,3,3,4,2,3,3,3,2,3,3,4,2,3",16,47,False,,词
,晁补之,阮郎归,宋代,词,一濠秋|水净涟漪|红妆|照水嬉|攀条寻|藕怯船移|浮萍|湿绣衣|临好景|惜轻归|夕阳|州渚迷|城门灯|火簇轮蹄|沙鸥|飞去时,"3,4,2,3,3,4,2,3,3,3,2,3,3,4,2,3","3,4,2,3,3,4,2,3,3,3,2,3,3,4,2,3",16,47,False,,词
,晁补之,阮郎归,宋代,词,儿童嬉|戏杏花堤|春归|不解悲|重来草|露湿人衣|无花|空绕枝|曾学道|久望机|一尊|甘若饴|平生鱼|鸟与同归|临风|心自知,"3,4,2,3,3,4,2,3,3,3,2,3,3,4,2,3","3,4,2,3,3,4,2,3,3,3,2,3,3,4,2,3",16,47,False,,词
,晁补之,宴桃源・如梦令,宋代,词,往岁真|源谪去|红泪扬|州留住|饮罢一帆东|去入楚江寒雨|无|绪|无|绪|今夜秦|淮泊处,"3,3,3,3,5,6,1,1,1,1,3,3","3,3,3,3,5,6,1,1,1,1,3,3",12,33,False,,词
,晁补之,一丛花,宋代,词,王孙眉|宇凤凰雏|天与|世情疏|扬州坐上琼花底|佩锦囊曾忆奚奴|金盏醉挥满身|花影红袖竞来扶|十年一|梦访林居|离缺|重踯躇|应怜肺病临邛客|寄洞庭春色双壶|天气未佳梅花|正好曾醉燕堂无,"3,4,2,3,7,7,6,7,3,4,2,3,7,7,6,7","3,4,2,3,7,7,6,7,3,4,2,3,7,7,6,7",16,78,False,,词
,晁补之,一丛花,宋代,词,碧山无|意解银鱼|花底|且携壶|华颠又喜熊罴且|笑骐骥老反为驹|文史渐抛功名|更懒随处见真如|高情敢|并汉庭疏|长揖|去田庐|囊无上赐金堪散|也未妨山猎溪渔|廉颇纵强莫随|年少白马向黄榆,"3,4,2,3,7,7,6,7,3,4,2,3,7,7,6,7","3,4,2,3,7,7,6,7,3,4,2,3,7,7,6,7",16,78,False,,词
,晁补之,一丛花,宋代,词,飞凫仙|令气如虹|脱屐|向尘笼|凌烟画像云台议|似眼前百草春风|盏里圣贤壶中|天地高兴更谁同|应怀得|隽大明宫|无事|老冯公|玉山且向花间倒|任从笑老入花丛|三径步馀一枝|眠稳心事付千锺,"3,4,2,3,7,7,6,7,3,4,2,3,7,7,6,7","3,4,2,3,7,7,6,7,3,4,2,3,7,7,6,7",16,78,False,,词
,晁补之,临江仙,宋代,词,曾唱牡丹留客|饮明年何处相逢|忽惊鹊|起落梧桐|绿荷多少恨|回首背西风|莫叹今宵身是|客一尊未晓犹同|此身应|似去来鸿|江湖春水阔|归梦故园中,"6,7,3,4,5,5,6,7,3,4,5,5","6,7,3,4,5,5,6,7,3,4,5,5",12,60,False,,词
,晁补之,临江仙,宋代,词,常记河阳花县|里恰如饭颗山逢|春城何|处满丝桐|纶巾并羽扇|君有古人风|重向梁王台畔|见黄花绿酒谁同|新诗别|后寄南鸿|回头思照碧|人在白云中,"6,7,3,4,5,5,6,7,3,4,5,5","6,7,3,4,5,5,6,7,3,4,5,5",12,60,False,,词
,晁补之,浣溪沙,宋代,词,帐饮都|门春浪惊|东飞身|与白鸥轻|淮山一|点眼初明|谁使梦回兰芷国|却将春去凤凰城|樯乌风|转不胜情,"3,4,3,4,3,4,7,7,3,4","3,4,3,4,3,4,7,7,3,4",10,42,False,,词
,晁补之,忆少年,宋代,词,无穷官柳无情|画舸无根行客|南山尚相送|只高城人隔|罨画园|林溪绀碧|算重来|尽成陈迹|刘郎鬓如此|况桃花颜色,"6,6,5,5,3,4,3,4,5,5","6,6,5,5,3,4,3,4,5,5",10,46,False,,词
,晁补之,江神子・江城子,宋代,词,旧山铅|椠倦栖迟|叩|宸闱|向|淮圻|五马行春|初喜后车随|太守风流容客|醉花压帽酒淋衣|隋宫烟|外草萋萋|菊|花时|动|旌旗|起舞留公|且住慰相思|王粲诗成何处|寄人北去雁南飞,"3,4,1,2,1,2,4,5,6,7,3,4,1,2,1,2,4,5,6,7","3,4,1,2,1,2,4,5,6,7,3,4,1,2,1,2,4,5,6,7",20,70,False,,词
,晁补之,虞美人,宋代,词,江南载|酒平生事|游宦|如萍寄|蓬山归|路傍银台|还是扬州|一梦却惊回|年年后|土春来早|不负|金尊倒|明年珠|履赏春时|应寄琼花|一朵慰相思,"3,4,2,3,3,4,4,5,3,4,2,3,3,4,4,5","3,4,2,3,3,4,4,5,3,4,2,3,3,4,4,5",16,56,False,,词
,晁补之,金盏倒垂莲,宋代,词,诸阮英游尽千|锺饮量百丈词源|对舞春风|螺髻小双莲|念两处登高临|远又伤芳物新年|此泪不待桓|伊危柱哀弦|身闲未应无事趁|栽梅径里插柳池边|野鹤飘飖|幽兴在青田|也莫话书生豪|气更铭功业燕然|毕竟得意何|如月下花前,"6,7,4,5,6,7,5,5,7,8,4,5,6,7,5,5","6,7,4,5,6,7,5,5,7,8,4,5,6,7,5,5",16,92,False,,词
,晁补之,金盏倒垂莲,宋代,词,休说将军解弯|弓掠地昆岭河源|彩笔题诗|绿水映红莲|算总是风流馀|事会须行乐年|况有一部随|轩脆管繁弦|多情旧游尚忆寄|秋风万里鸿雁天边|未学元龙|豪气笑求田|也莫为庭槐兴|叹便伤摇落凄然|后会一笑犹|堪醉倒花前,"6,7,4,5,6,6,5,5,7,8,4,5,6,7,5,5","6,7,4,5,6,6,5,5,7,8,4,5,6,7,5,5",16,91,False,,词
,晁补之,西平乐,宋代,词,凤诏传来绛|阕当宁思贤辅|淮海甘棠惠化霖雨商|岩吉梦熊虎周郊旧卜|千秋盛际催|促朝天归去|动|离绪|空眷恋|难暂驻|新植双亭临水|风月佳名未睹|准拟金|尊时举|况乐府|风流一部|妍歌妙舞萦云回|雪亲教与恨难诉|争欲攀|辕借住|功成绣衮重|与江山作主,"5,6,9,9,5,5,1,2,3,3,6,6,3,3,3,4,7,7,3,3,5,5","5,6,9,9,5,5,1,2,3,3,6,6,3,3,3,4,7,7,3,3,5,5",22,103,False,,词
,晁补之,御街行,宋代,词,年年不|放春闲了|今岁|衔杯少|来时柳上浅金|黄归路玉眠吹帽|惜春长似五陵|狂俊不道朱颜老|斜烟薄|雨青林杳|犹有|莺声到|西园红艳绿盘|龙辜负一年春好|锦城乐事不关|愁眼何似还家早,"3,4,2,3,6,7,6,7,3,4,2,3,6,7,6,7","3,4,2,3,6,7,6,7,3,4,2,3,6,7,6,7",16,76,False,,词
,晁补之,生查子,宋代,词,宫里妒娥眉|十载辞君去|翠袖怯天寒|修竹无人处|今日近君家|望极香车骛|一水是红墙|有恨无由语,"5,5,5,5,5,5,5,5","5,5,5,5,5,5,5,5",8,40,True,5言8句,词
,晁补之,青玉案,宋代,词,十年不|向都门道|信匹马|羞重道|玉府骖|鸾犹年少|宫花头上御炉|烟底常日朝回早|霞觞翻|手群仙笑|恨尘土人|间易春老|白发愁|占彤庭杳|红墙天阻碧濠|烟锁细雨迷芳草,"3,4,3,3,3,4,6,7,3,4,4,4,3,4,6,7","3,4,3,3,3,4,6,7,3,4,4,4,3,4,6,7",16,68,False,,词
,晁补之,水龙吟,宋代,词,去年暑雨钩盘|夜阑睡起同征辔|今年芳草齐河|古岸扁舟同舣|萍梗孤踪|梦魂浮世|别离|常是|念当时绿鬓狂歌|痛饮今憔悴东风里|此去济|南为说|道愁肠|不醒犹醉|多情北渚两行|烟柳一湖春水|还唱新声后人|重到应悲桃李|待归时揽取庭|前皓月也应堪寄,"6,7,6,6,4,4,2,2,7,8,3,3,3,4,6,6,6,6,6,7","6,7,6,6,4,4,2,2,7,8,3,3,3,4,6,6,6,6,6,7",20,102,False,,词
,晁补之,南歌子,宋代,词,霜细犹欺柳|风柔已弄梅|东园捶|鼓赏新醅|唤取舞周|歌沈探春回|妙舞堪千盏|长歌可百杯|笑人将|恨上春台|劝我十分|一举两眉开,"5,5,3,4,4,5,5,5,3,4,4,5","5,5,3,4,4,5,5,5,3,4,4,5",12,52,False,,词
,晁补之,醉落魄・一斛珠,宋代,词,高鸿|远骛|溪山一|带人烟簇|知君船|近渔矶宿|轻素横溪|天淡挂寒玉|谁家红|袖阑干曲|南陵风|软波平绿|幽吟无|伴芳尊独|清瘦休文|一夜伤单縠,"2,2,3,4,3,4,4,5,3,4,3,4,3,4,4,5","2,2,3,4,3,4,4,5,3,4,3,4,3,4,4,5",16,57,False,,词
,晁补之,万年欢,宋代,词,忆惜论心尽青|云少年燕赵豪俊|二十南游曾|上会稽千仞|捐袂江中往岁|有骚人兰荪遗韵|嗟管鲍当日贫|交半成翻手难信|君知未遇元礼肯|抽身盛时寻我幽隐|此事谈何容|易骥才方骋|彩舫红妆围定|笑西风黄花班鬓|君欲问投老生|涯醉乡歧路偏近,"6,7,5,5,6,7,6,7,7,8,5,5,6,7,6,7","6,7,5,5,6,7,6,7,7,8,5,5,6,7,6,7",16,100,False,,词
,晁补之,临江仙,宋代,词,谪宦江城无屋|买残僧野寺相依|松间药|臼竹间衣|水穷行到处|云起坐看时|一个幽禽缘底|事苦来醉耳边啼|月斜西|院愈声悲|青山无限好|犹道不如归,"6,7,3,4,5,5,6,7,3,4,5,5","6,7,3,4,5,5,6,7,3,4,5,5",12,60,False,,词
,晁补之,虞美人,宋代,词,原桑飞|尽霜空杳|霜夜|愁难晓|油灯野|店怯黄昏|穷途不|减酒杯深|故|人心|羊山古|道行人少|也送|行人老|一般别|语重千金|明年过|我小园林|话|如今,"3,4,2,3,3,4,3,4,1,2,3,4,2,3,3,4,3,4,1,2","3,4,2,3,3,4,3,4,1,2,3,4,2,3,3,4,3,4,1,2",20,58,False,,词
,晁补之,安公子,宋代,词,少日|狂游好|阆苑花|间同低帽|不恨千金轻散|尽恨花残莺老|命小辔翩翩|随处金尊倒|从市人拍|手拦街笑|镇琼楼归卧|丽日三竿未觉|迷路|桃源了|乱山沈|水何由到|拨断朱弦成底|事痛知音人悄|似近日曾教|青鸟传佳耗|学凤箫拟|入烟萝道|问刘郎何计|解使红颜却少,"2,3,3,4,6,6,5,5,4,4,5,6,2,3,3,4,6,6,5,5,4,4,5,6","2,3,3,4,6,6,5,5,4,4,5,6,2,3,3,4,6,6,5,5,4,4,5,6",24,106,False,,词
,晁补之,绿头鸭・多丽,宋代,词,新秋近晋|公别馆开筵|喜清时衔杯乐|圣未饶绿野堂边|绣屏深丽人乍出|坐中雷雨起鹍弦|花暖间关冰凝幽|咽宝钗摇动坠金钿|未弹了昭君遗|怨四坐已凄然|西风里香街|驻马嬉笑微传|算从来司空惯|断肠初对云鬟|夜将阑井梧下叶|砌蛩收响悄林蝉|赖得多愁浔阳司|马当时不在绮筵前|竞叹赏檀槽倚|困沈醉到觥船|芳春调红英|翠萼重变新妍,"4,5,6,7,7,7,7,8,6,6,5,6,6,6,7,7,7,8,6,6,5,6","4,5,6,7,7,7,7,8,6,6,5,6,6,6,7,7,7,8,6,6,5,6",22,138,False,,词
,晁补之,水龙吟,宋代,词,满湖高柳摇风|坐看骤雨来湖面|跳珠溅玉圆荷|翻倒轻鸥惊散|堂上凉生槛前|暑退罗裾凌乱|想东山谢守纶巾|羽扇高歌下青天半|应记狂饮司马|去年时黄花高宴|竹枝苦怨琵琶|多泪新年鬓换|常恐归时眼中|物是日边人远|望隋河一带伤|心雾霭遣离魂断,"6,7,6,6,6,6,7,8,6,7,6,6,6,6,6,7","6,7,6,6,6,6,7,8,6,7,6,6,6,6,6,7",16,102,False,,词
,晁补之,惜奴娇,宋代,词,歌阕琼筵|暗失金貂侣|说衷肠|丁宁嘱付|棹举帆开黯|行色秋将暮|欲|去|待却回|高城已暮|渔火烟村但|触目伤离绪|此情向|阿谁分诉|那里思量争|知我思量苦|最|苦|睡不著|西风夜雨,"4,5,3,4,5,5,1,1,3,4,5,5,3,4,5,5,1,1,3,4","4,5,3,4,5,5,1,1,3,4,5,5,3,4,5,5,1,1,3,4",20,71,False,,词
,晁补之,临江仙,宋代,词,身外闲愁空满|眼就中欢事常稀|明年应|赋送君诗|试从今夜数|相会几多时|浅酒欲邀谁共|劝深情唯有君知|东溪春|近好同归|柳垂江上影|梅谢雪中枝,"6,7,3,4,5,5,6,7,3,4,5,5","6,7,3,4,5,5,6,7,3,4,5,5",12,60,False,,词
,晁补之,临江仙,宋代,词,自古齐山重九|胜登临梦想依依|偶来恰|值菊花时|难逢开口笑|须插满头归|昨夜一江风色|好平明秋浦帆飞|可怜如|赴史君期|且当酬令节|不用叹斜晖,"6,7,3,4,5,5,6,7,3,4,5,5","6,7,3,4,5,5,6,7,3,4,5,5",12,60,False,,词
,晁补之,满庭芳,宋代,词,乡物牵情家山回|首浩然归兴难收|报恩心事|投老拼悠悠|却笑当年牛下|轻自许激烈寒讴|成何事夷犹桂|楫兰芷咏芳洲|人生萍梗迹谁|非乐土何处吾州|算不须临|歧惝恍迟留|要看香炉瀑布|丹枫乱江色凝秋|真堪与潇湘暮|雨图上画扁舟,"7,7,4,5,6,7,6,6,6,7,4,5,6,7,6,6","7,7,4,5,6,7,6,6,6,7,4,5,6,7,6,6",16,95,False,,词
,晁补之,定风波,宋代,词,跨鹤扬|州一梦回|东风佛|面上平台|阆苑花|前狂覆酒|拍|手|东风骑|凤却教来|谪好伯|阳丹井畔|官|满|平台还|见片帆开|上界虽|然官府好|总|道|散仙无|事好追陪,"3,4,3,4,3,4,1,1,3,4,3,4,1,1,3,4,3,4,1,1,3,4","3,4,3,4,3,4,1,1,3,4,3,4,1,1,3,4,3,4,1,1,3,4",22,62,False,,词
,晁补之,千秋岁,宋代,词,玉京仙侣|同受琅函结|风雨隔|尘埃绝|霞觞翻手破|阆苑花前别|鹏翼敛人间|泛梗无由歇|岂忆山中酒|还共溪边月|愁闷火|时间灭|何妨心似水|莫遣头如雪|春近也江南|雁识归时节,"4,5,3,3,5,5,5,5,5,5,3,3,5,5,5,5","4,5,3,3,5,5,5,5,5,5,3,3,5,5,5,5",16,71,False,,词
,晁补之,千秋岁,宋代,词,叶舟|容易|行尽|江南地|南雁断|无书至|怜君|羁旅处|见我|飘蓬际|如|梦寐|当年阆|苑曾相对|休说|深心事|但付|狂歌醉|那更话|孤帆起|水精|溪绕户|云母|山相砌|君|莫去|只堪伴|我溪山里,"2,2,2,3,3,3,2,3,2,3,1,2,3,4,2,3,2,3,3,3,2,3,2,3,1,2,3,4","2,2,2,3,3,3,2,3,2,3,1,2,3,4,2,3,2,3,3,3,2,3,2,3,1,2,3,4",28,71,False,,词
,晁补之,鹧鸪天,宋代,词,欲上南|湖采舫嬉|还思北|渚与岚漪|圆荷盖水垂杨|暗鸳鸯总下时|持此意|遣谁知|清波还|照鬓间丝|西楼重唱池塘好|应有红妆敛翠眉,"3,4,3,4,6,6,3,3,3,4,7,7","3,4,3,4,6,6,3,3,3,4,7,7",12,53,False,,词
,晁补之,清平乐,宋代,词,炎天|畏景|午漏|那堪永|何苦相|仍愁簿领|短壑清|溪牵兴|瑶台月|下曾逢|何由却|睹冰容|一笑为驱烦暑|故人元是清风,"2,2,2,3,3,4,3,3,3,3,3,3,6,6","2,2,2,3,3,4,3,3,3,3,3,3,6,6",14,46,False,,词
,晁补之,虞美人,宋代,词,荒城又|见重阳到|狂醉|还吹帽|人生开|口笑难逢|何况良辰|一半别离中|平台朱|履登高处|犹自|怀人否|且簪黄|菊满头归|惟有此花|风韵似年时,"3,4,2,3,3,4,4,5,3,4,2,3,3,4,4,5","3,4,2,3,3,4,4,5,3,4,2,3,3,4,4,5",16,56,False,,词
,晁补之,浣溪沙,宋代,词,江上秋|高风怒号|江声不|断雁嗷嗷|别魂调|递为君销|一夜不眠孤客耳|耳边愁听雨萧萧|碧纱窗|外有芭蕉,"3,4,3,4,3,4,7,7,3,4","3,4,3,4,3,4,7,7,3,4",10,42,False,,词
,晁补之,万年欢,宋代,词,十里环溪记当|年并游依旧风景|采舫红妆重|泛九秋清镜|莫叹歌台蔓草|喜相逢欢情犹胜|苹洲畔横玉惊|鸾半天云正愁凝|中秋醉|魂未醒|又佳辰授|衣良会堪更|早岁功名豪|气尚凌汝颍|能致黄金一井|也莫负鸱夷高兴|别有个潇洒田|园醉乡天地同永,"6,7,5,5,6,7,6,7,3,3,4,5,5,5,6,7,6,7","6,7,5,5,6,7,6,7,3,3,4,5,5,5,6,7,6,7",18,100,False,,词
,晁补之,一丛花,宋代,词,东君密|意在花心|飞雪|戏妆林|多情定怪春来晚|故穿花千点深深|烟柳上轻风丝|漫袅楼阁晚还阴|雕梁双|燕悄来音|帘幕|镇沈沈|西城未有花堪采|醉狂兴冷落难禁|应约万红商量|细细留向未开寻,"3,4,2,3,7,7,6,7,3,4,2,3,7,7,6,7","3,4,2,3,7,7,6,7,3,4,2,3,7,7,6,7",16,78,False,,词
,晁补之,减字木兰花,宋代,词,萍蓬|行路|来不多|时还遣去|会有|重来|还把清|尊此地开|隋河|杨柳|见我五|年三执手|红泪|多情|待得重|来走马迎,"2,2,3,4,2,2,3,4,2,2,3,4,2,2,3,4","2,2,3,4,2,2,3,4,2,2,3,4,2,2,3,4",16,44,False,,词
,晁补之,菩萨蛮,宋代,词,玉京不|许尘容到|疏慵只|合疏慵老|鸥鸟|共烟波|田夫|与醉歌|忘怀|无物我|莫似|陈惊坐|勋业|付长闲|西山|爽气间,"3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3","3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3",16,44,False,,词
,晁补之,鹧鸪天,宋代,词,吉梦灵|蛇朱夏宜|佳辰阿|母会瑶池|竹风荷雨来消暑|玉李冰瓜可疗肌|心悟了|道成时|不劳龙|女骋威仪|僧祗世界共游戏|贤懿光阴比寿期,"3,4,3,4,7,7,3,3,3,4,7,7","3,4,3,4,7,7,3,3,3,4,7,7",12,55,False,,词
,晁补之,凤箫吟・芳草,宋代,词,晓|曈昽|雨和雨细南|园次第春融|岭梅犹妒雪露桃|云杏已绽碧呈红|一年春正好助|人狂飞燕游蜂|更吉梦良辰|对花忍负金锺|香|浓|博山沈水小楼|清旦佳气葱葱|旧游应未改武陵|花似锦笑语相逢|蕊宫传妙诀小|金丹同换冰容|况共有芝田|旧约归去双峰,"1,2,5,5,7,7,6,6,5,6,1,1,6,6,7,7,6,6,5,6","1,2,5,5,7,7,6,6,5,6,1,1,6,6,7,7,6,6,5,6",20,101,False,,词
,晁补之,梁州令,宋代,词,二月|春犹浅|去年樱|桃开遍|今年春色怪迟迟红|梅常早未露胭脂脸|东君故|遣春来缓|似会|人深愿|蟠桃新镂双盏|相期似此春长远,"2,3,3,3,8,8,3,4,2,3,6,7","2,3,3,3,8,8,3,4,2,3,6,7",12,52,False,,词
,晁补之,引驾行,宋代,词,春云轻锁春|风乍扇园林晓|扫华堂正桃李|芳时诞辰还到|年|少|记绛蜡光摇金|猊香郁宝妆了|骤骏马天街向|晚喜同车咏窈窕|多|少|卢家壶范杜|曲家声荣耀|庆孟光齐眉冯|唐白首镇同欢笑|缥|缈|待琅|函深讨|芝田高|隐去偕老|自别有壶中|永日比人间好,"5,6,6,6,1,1,6,6,6,7,1,1,5,5,6,7,1,1,2,3,3,4,5,6","5,6,6,6,1,1,6,6,6,7,1,1,5,5,6,7,1,1,2,3,3,4,5,6",24,100,False,,词
